217,2016-10-21 14:00:00,A Agropecuária AH realizou a 2º Confraria da Pecuária AH na Fazenda Córrego Azul/MS,a-agropecuaria-ah-realizou-a-2o-confraria-da-pecuaria-ah-na-fazenda-corrego-azulms,"<p style=""text-align:justify"">Foi realizado nesta sexta-feira dia 21/10/2016 a 2&ordm; Confraria da Pecu&aacute;ria AH, a reuni&atilde;o tem como objetivo palestra&nbsp;e visitas as esta&ccedil;&otilde;es de recria e confinamento.&nbsp;</p>

<p style=""text-align:justify"">Na palestra foi apresentado em primeira m&atilde;o o AH Conex&atilde;o que cria benef&iacute;cios aos produtores parceiros como compra de insumos em cons&oacute;rcio e venda do bezerro contratado a futuro (termo).</p>

<p style=""text-align:justify"">No campo&nbsp;foram apresentadas tr&ecirc;s esta&ccedil;&otilde;es sendo as de recria de f&ecirc;meas angus,&nbsp;recria de machos angus e tamb&eacute;m a engorda de novilhos confinados, a apresenta&ccedil;&atilde;o contou com a presen&ccedil;a de t&eacute;cnicos, produtores e gestores na &aacute;rea de bovinocultura.</p>

<p style=""text-align:justify"">Os atuais e futuros parceiros, al&eacute;m de&nbsp;conhecerem a &aacute;rea de recria e engorda da empresa passaram tamb&eacute;m a conhecer as vantagens de se tornar nosso parceiro, como demonstrativo, todos receberam o institucional da empresa e nossa proposta de parceria, onde podem estar esclarecendo d&uacute;vidas.</p>

<p style=""text-align:justify"">O programa do Fomento AH+ teve in&iacute;cio em&nbsp;2014. Atualmente tem parceiros espalhados por todo o estado de Mato Grosso do Sul e pelo Par&aacute;, tendo em vista garantir os animais do pr&oacute;ximo ano o respons&aacute;vel pelo programa do Fomento AH+,&nbsp;o senhor Gustavo Molina&nbsp;afirma&nbsp;&ldquo;Estamos sempre abertos a novas parcerias&rdquo;.</p>",,,pt,
218,2016-11-12 05:59:00,"Parceria de suinocultura com a AH, demonstra grande sucesso",parceria-de-suinocultura-com-a-ah-demonstra-grande-sucesso,"<p>Desde de 2008 a agropecu&aacute;ria AH vem oportunizando os pequenos propriet&aacute;rios de terras, com parcerias na &aacute;rea de suinocultura, recentemente um de nossos parceiros decidiu ampliar seu neg&oacute;cio aumentado seu barrac&atilde;o que dobrou a &aacute;rea reservada os animais, que antes comportava 1800 animais, agora abrange tranquilamente 2600 animais, em est&aacute;gio de termina&ccedil;&atilde;o.</p>

<p>O parceiro e produtor rural Marcelo Colette Bord&atilde;o, j&aacute; faz parte do conjunto AH desde 2010, quando iniciou suas atividades na &aacute;rea de suinocultura, quando questionado sobre o trabalho da AH, Marcelo afirma que &ldquo;&eacute; um &oacute;timo empreendimento, a qualidade dos animais s&atilde;o excelente e vem melhorando a cada dia&rdquo;.</p>

<p>A AH visando a oportunizar e estimular os pequenos produtores, neste ano de 2016 abriu vagas para novas parcerias na &aacute;rea de suinocultura, buscando valorizar os produtores locais e gerar renda e emprego para as fam&iacute;lias. O objetivo da empresa n&atilde;o &eacute; s&oacute; expandir seu neg&oacute;cio, mas sim firmar parcerias de sucesso e garantir o futuro promissor desta cultura.</p>",,,pt,
219,2016-11-28 08:16:00,Crianças da Fundação AH da Fazenda Ouro Verde recitam poesias para as famílias,criancas-da-fundacao-ah-da-fazenda-ouro-verde-recitam-poesias-para-as-familias,"<p>No dia 18/11/2016, as crian&ccedil;as matriculadas na Funda&ccedil;&atilde;o AH da Fazenda Ouro Verde, fizeram uma apresenta&ccedil;&atilde;o na qual recitaram poesias para as fam&iacute;lias. Ao longo do projeto, as crian&ccedil;as estudaram e aprenderam sobre poetas brasileiros famosos e importantes para nossa cultura nacional, tais como: Cec&iacute;lia Meireles e Carlos Drummond de Andrade. Ap&oacute;s as apresenta&ccedil;&otilde;es, as fam&iacute;lias puderam se divertir com seus filhos com atividades e brincadeiras cooperativas, preparadas e propostas pela Funda&ccedil;&atilde;o. &nbsp;</p>",,,pt,
220,2016-12-02 09:26:00,A Agropecuária AH evolui negócios de café na Áustria,a-agropecuaria-ah-evolui-negocios-de-cafe-na-austria,"<p>Nesta sexta-feira (02), Pedro H&ouml;fig e &nbsp;Walter Schweifer, Chef da empresa Cult Caf&eacute;, conversaram sobre as primeiras tratativas para a &nbsp;importa&ccedil;&atilde;o de caf&eacute; &nbsp;&quot;fine cup&quot; direto &nbsp;da Fazenda Ouro Verde/MG para Neumarkt, &Aacute;ustria.</p>",,,pt,
221,2016-11-30 13:58:00,A Agropecuária AH expande negócios de café no exterior,a-agropecuaria-ah-expande-negocios-de-cafe-no-exterior,"<p>Pedro H&ouml;fig, Diretor da divis&atilde;o de caf&eacute; da agropecu&aacute;ria AH, iniciou nesta quarta-feira (30/11) um tour pela &Aacute;ustria para apresentar e vender o caf&eacute; especial produzido na Fazenda Ouro Verde /MG.&nbsp;Josef Sochovsky, CEO da empresa Mocca Brasil, provou e aprovou o caf&eacute; &quot;apenas mole&quot; produzido na Fazenda.</p>",,,pt,
222,2016-12-07 07:26:00,Fundação AH promove Evento de Encerramento dos projetos e atividades desenvolvidas ao longo do ano,fundacao-ah-promove-evento-de-encerramento-dos-projetos-e-atividades-desenvolvidas-ao-longo-do-ano,"<p style=""text-align: justify;"">No dia 05/12/2016 a Funda&ccedil;&atilde;o realizou uma Exposi&ccedil;&atilde;o das tr&ecirc;s regi&otilde;es brasileiras estudadas ao longo deste ano pelas crian&ccedil;as: regi&atilde;o Nordeste, Centro Oeste e Sul. Foram apresentados aspectos da cultura, culin&aacute;ria, arte, m&uacute;sica e costumes, e cada sala estava caracterizada como uma das regi&otilde;es. As crian&ccedil;as explicavam para os visitantes cada trabalho realizado ao longo do ano. Ao final do evento todos puderam assistir &agrave; apresenta&ccedil;&atilde;o musical de flautas, ensaiadas neste semestre na aula de m&uacute;sica ofertada pela Funda&ccedil;&atilde;o AH.</p>",,,pt,
223,2016-09-26 11:33:00,A Agropecuária AH participa da Confraternização da Fazenda Vista Alegre/MS,a-agropecuaria-ah-participa-da-confraternizacao-da-fazenda-vista-alegrems,"<p style=""text-align: justify;"">&Eacute; com muita alegria, orgulho e satisfa&ccedil;&atilde;o que foi reinaugurado na Fazenda Vista Alegre a festa de Confraterniza&ccedil;&atilde;o que ocorreu no dia 25 de setembro de 2016, onde foram convidados todos os funcion&aacute;rios e fam&iacute;lia da fazenda e das demais do grupo AH.</p>

<p style=""text-align: justify;"">Pela manh&atilde; foi realizado a apresenta&ccedil;&atilde;o de doma e tamb&eacute;m um novo esporte conhecido como Aparta&ccedil;&atilde;o entre currais (<em>RANCH SORTING</em>), esta nova modalidade foi disputado entre grupo de casais e grupo de crian&ccedil;as onde os casais teve a oportunidade de mostrar suas habilidades em aparta&ccedil;&atilde;o e at&eacute; mesmo um esporte para os iniciantes onde possibilitou a inclus&atilde;o de mulheres e crian&ccedil;as no esporte.</p>

<p style=""text-align: justify;"">Ap&oacute;s Aparta&ccedil;&atilde;o come&ccedil;ou a prova de la&ccedil;o comprido, contando com participa&ccedil;&atilde;o de muitos la&ccedil;adores.</p>

<p style=""text-align: justify;"">No final foi entregue fivelas para os ganhadores melhor doma e no la&ccedil;o comprido e trof&eacute;u para o <em>Ranch Sorting,</em> modalidade adulto e infantil.</p>

<p style=""text-align: justify;"">A fazenda Vista alegre agradece a todos que vieram, ajudaram e colaboraram para que esse evento acontecesse.</p>",,,pt,
224,2016-11-28 22:00:00,Equipe Fundação AH prestigia evento da Votorantim em  Brasilândia,equipe-fundacao-ah-prestigia-evento-da-votorantim-em-brasilandia,"<p style=""text-align: justify;"">Equipe Funda&ccedil;&atilde;o AH prestigia encerramento da parceria &ldquo;Votorantim pela Educa&ccedil;&atilde;o&rdquo; no Munic&iacute;pio de Brasil&acirc;ndia</p>

<p style=""text-align: justify;"">O evento ocorreu na noite do dia 29/11/16, em que estavam presentes os gestores das escolas municipais e estaduais, assim como o prefeito eleito Dr. Ant&ocirc;nio, a secret&aacute;ria de Educa&ccedil;&atilde;o D&eacute;bora e os representantes da empresa Fibria.</p>

<p style=""text-align: justify;"">O PVE &ndash; Parceria Votorantim pela Educa&ccedil;&atilde;o - tem como iniciativa, juntamente com o Instituto Alana, contribuir com a melhoria da educa&ccedil;&atilde;o publica por meio da mobiliza&ccedil;&atilde;o social da comunidade e do apoio &agrave; forma&ccedil;&atilde;o de gestores p&uacute;blicos.</p>

<p style=""text-align: justify;"">Foram premiados projetos desenvolvidos nas escolas Ant&ocirc;nio Henrique Filho e Adilson Alves, com os temas: &ldquo;Intervalo Cultural&rdquo; e &ldquo;Movimento Recicl&aacute;vel&rdquo;, respectivamente.</p>",,,pt,
225,2016-12-08 13:04:00,Fundação AH oferece capacitação para a equipe com tema “Documentação Pedagógica”,fundacao-ah-oferece-capacitacao-para-a-equipe-com-tema-documentacao-pedagogica,"<p>Neste &uacute;ltimo final de semana (03/12) a Funda&ccedil;&atilde;o ofereceu curso sobre documenta&ccedil;&atilde;o e registro pedag&oacute;gico, ministrado pela psicopedagoga, mestre em educa&ccedil;&atilde;o, Ana Tereza de Lucca. A equipe p&ocirc;de refletir sobre as formas de armazenar, expor, e registrar atividades e trabalhos desenvolvidos ao longo do ano pelas crian&ccedil;as.</p>",,,pt,
226,2016-12-11 20:32:00,A AH recebe  professor alemão para concluir projeto de geração de energia com o uso de biogás,a-ah-recebe-professor-alemao-para-concluir-projeto-de-geracao-de-energia-com-o-uso-de-biogas,<p>Agropecu&aacute;ria AH recebe a visita do professor alem&atilde;o G&uuml;nther Bochmann para concluir projeto de gera&ccedil;&atilde;o de energia com o uso de biog&aacute;s.Bochmann &eacute; pesquisador da Universidade BoKu (Boden Kultur) e atua no instituto de meio ambiente e biotecnologia.</p>,,,pt,
227,2016-12-14 10:04:00,Agropecuária AH e Camda realizam  palestra sobre o programa Fomento AH+ do bezerro no Sindicato Rural de Três Lagoas/MS.,agropecuaria-ah-e-camda-realizam-palestra-sobre-o-programa-fomento-ah-do-bezerro-no-sindicato-rural-de-tres-lagoasms,"<p>A Agropecu&aacute;ria AH , em parceria com a Camda (Cooperativa Agr&iacute;cola Mista de Adamantina), realizou no &uacute;ltimo dia 13/12/16 uma palestra sobre o programa Fomento AH+ do bezerro e programa Reproducamda no Sindicato Rural de Tr&ecirc;s Lagoas/MS. Participaram cerca de 20 produtores da regi&atilde;o.</p>",,,pt,
228,2016-12-22 05:06:00,Agropecuária AH realiza Confraternização de final de Ano para os colaboradores,agropecuaria-ah-realiza-confraternizacao-de-final-de-ano-para-os-colaboradores,"<p>A Agropecu&aacute;ria AH, realizou neste domingo dia&nbsp;18 de dezembro sua eventual confraterniza&ccedil;&atilde;o de final de ano, onde os colaboradores puderam aproveitar o dia para se divertirem com as apresenta&ccedil;&otilde;es e aproveitarem o delicioso almo&ccedil;o.</p>

<p>O evento contou com as apresenta&ccedil;&otilde;es de doma, circuito de la&ccedil;o comprido,&nbsp;campeonato de futebol como &eacute; de tradi&ccedil;&atilde;o, o grande diferencial foi a incr&iacute;vel homenagem feita pelas crian&ccedil;as da Funda&ccedil;&atilde;o AH &aacute; suas fam&iacute;lias.</p>

<p>Desta forma a Agropecu&aacute;ria AH, encerra mais um ano de muito trabalho duro e com muitas expectativas para o pr&oacute;ximo ano, gostar&iacute;amos de agradecer a todos os envolvidos e desejar-lhes um feliz natal e um prospero ano novo.</p>",,,pt,
229,2017-02-22 08:55:00,Fundação AH inaugura evento “Sábado Gostoso na Fazenda Vista Alegre,fundacao-ah-inaugura-evento-sabado-gostoso-na-fazenda-vista-alegre,"<p>&nbsp;</p>

<p>No dia 18/02/2017, a Funda&ccedil;&atilde;o AH iniciou as atividades do &ldquo;S&aacute;bado Gostoso&rdquo; na fazenda Vista Alegre. A inten&ccedil;&atilde;o &eacute; proporcionar um evento por m&ecirc;s com as crian&ccedil;as das fazendas Vista Alegre, Jati&uacute;ca e Boa Esperan&ccedil;a e a proposta &eacute; oferecer atividades e oficinas que envolvam artes, hist&oacute;rias, jogos, brincadeiras culturais e simb&oacute;licas, de modo a auxiliar no desenvolvimento das crian&ccedil;as envolvidas e propiciar um espa&ccedil;o para conviv&ecirc;ncia e fortalecimento de v&iacute;nculos.</p>",,,pt,
230,2017-02-01 06:05:00,Colaboradores da AH participam do curso de CPM realizado pela DeltaGen,colaboradores-da-ah-participam-do-curso-de-cpm-realizado-pela-deltagen,"<p style=""text-align:justify"">A &nbsp;Agropecu&aacute;ria AH, &nbsp;associada da DeltaGen, participou&nbsp;do&nbsp;curso de Avaliadores de CPM realizado em Rin&oacute;polis/SP dias 30/01 e 31/01. Organizado pela Associa&ccedil;&atilde;o, o encontro tem o objetivo de melhorar a qualidade da informa&ccedil;&atilde;o coletada no campo.&nbsp;</p>

<p style=""text-align:justify"">Al&eacute;m do conte&uacute;do te&oacute;rico, os participantes do curso tiveram a oportunidade de aprender um pouco mais. No segundo dia do encontro, eles participaram da segunda etapa do curso: a pr&aacute;tica.</p>

<p style=""text-align:justify"">Um dos intuitos do curso &eacute; formar e reciclar os avaliadores de CPM. Por isso, &eacute; de grande import&acirc;ncia que todos participem para que seja mantido um padr&atilde;o de qualidade nas etapas.</p>

<p style=""text-align:justify""><strong>CPM</strong></p>

<p style=""text-align:justify"">O Curso de Forma&ccedil;&atilde;o e Reciclagem de Avaliadores de CPM envolve caracter&iacute;sticas que fazem parte do processo de sele&ccedil;&atilde;o da DeltaGen, s&atilde;o elas: Conforma&ccedil;&atilde;o, Precocidade e Musculatura. Tanto nas fases de desmama quanto de sobreano, os animais s&atilde;o pesados e passam por esta avalia&ccedil;&atilde;o visual.</p>",,,pt,
231,2017-03-02 11:36:00,Fundação AH se reúne com Secretário de Educação de Brasilândia para tratar sobre Curso de Formação Continuada para professores,fundacao-ah-se-reune-com-secretario-de-educacao-de-brasilandia-para-tratar-sobre-curso-de-formacao-continuada-para-professores,"<p>No dia 22/02/2017, a equipe da Funda&ccedil;&atilde;o AH e diretoria se reuniram com o Secret&aacute;rio de Educa&ccedil;&atilde;o de Brasil&acirc;ndia, Sr. Francisco, para apresentar o trabalho realizado na Funda&ccedil;&atilde;o e tratar sobre o projeto aprovado em parceria com a Fibria e Instituto Votorantim, que oferecer&aacute; forma&ccedil;&atilde;o continuada gratuita para os professores da rede de ensino municipal e demais interessados. Os cursos acontecer&atilde;o de mar&ccedil;o a julho de 2017, e ser&aacute; trabalhada a tem&aacute;tica da Linguagem Criativa, abordando-se as formas de express&atilde;o atrav&eacute;s da escrita, da arte e do audiovisual. No total, ser&atilde;o ofertadas 72 horas de curso, com certifica&ccedil;&atilde;o, al&eacute;m da distribui&ccedil;&atilde;o gratuita de livros para os participantes. A divulga&ccedil;&atilde;o dos cursos e in&iacute;cio das matr&iacute;culas acontecer&aacute; de 01/03 &agrave; 16/03 atrav&eacute;s do email <a href=""mailto:fundacaoah@ah.agr.br"">fundacaoah@ah.agr.br</a> ou pelo contato telef&ocirc;nico.</p>",,,pt,
